,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
4717,4718,991.7647059000001,0.055555556,35.71428571,611.5747476,10.90909091,2.1305386973634306,201.00685273685446,14.750253007545894,47.89968639,0.837126273,400.3336113,10.0,1.0,10.0,2.0684290947455155,564.9262438398578,0.0,1.0,119.1893287
4718,4719,960.0,0.13888888900000002,14.745829323743237,623.1694529,10.90909091,1.2204167479999999,198.12665900000002,75.76113443971985,58.63254762,4.52588716,144.54008969196462,32.0,1.0,32.0,1.3203733979999999,677.4576584637962,1.0,0.0,107.76247849999999
4719,4720,972.9411765000001,0.5555555560000001,25.21456383743839,633.5456899000001,7.727272727000001,1.1274248070000001,198.01666980000002,78.30590709286264,58.63254762,0.654178147,190.1584654,8.333333332999999,1.0,14.33333333,1.382025371,726.9448217412855,1.0,0.0,428.24268499999994
4720,4721,874.1176471000001,0.027777778,285.7142857,613.1170902000001,3.9090909089999997,0.68291953,197.06906709999998,1.005300285,53.10297751,0.835047317,5.0041701419999995,4.0,2.0,4.666666667,1.063290592,941.91,0.0,0.0,92.23063683
4721,4722,995.2941176,0.166666667,-27.40370135743956,619.2637021,22.72736364,1.298639824,198.6812879,12.57267038,58.63254762,0.8655386709999999,40.03336113,16.66666667,3.0,16.66666667,1.6008457919999999,880.0666430911388,0.0,0.0,119.7762478
4722,4723,834.1176471,0.027777778,500.0,614.9763046,8.181818182,0.566666177,196.9255564,20.59368329,58.63254762,9.590223917000001,5.0041701419999995,5.333333333,1.0,6.2,0.95931523,969.36,0.0,0.0,72.72289157
4723,4724,943.5294117999999,0.111111111,178.5714286,617.1786509,4.545454545,0.664559592,197.1462688,39.39921544,58.63254762,4.278491399,80.46543183503144,5.333333333,1.0,5.333333333,1.0399746970000001,1000.0,1.0,0.0,123.0017212
4724,4725,945.8823528999999,0.027777778,105.26211624580606,618.4758994,11.36363636,0.861169898,197.48998410000002,79.24709232309442,58.63254762,3.345733151,130.1084237,9.666666667000001,1.0,9.666666667000001,1.167084353,771.5050237757773,0.0,0.0,101.4199656
4725,4726,980.0,0.111111111,45.36720477527501,625.9495211,13.63636364,1.275160012,198.3576767,71.25759843346634,58.63254762,0.090088092,220.18348619999998,4.333333333,1.0,4.333333333,1.568115634,719.111458449159,1.0,1.0,119.4096386
4726,4727,969.4117646999999,0.13888888900000002,142.8571429,632.0926316,14.877074450164148,1.4736571530000002,199.56090790000002,80.5674619604307,58.63254762,0.756739975,90.07506255,13.33333333,1.0,13.33333333,2.046229647,782.8359468100925,1.0,0.0,108.33218590000001
4727,4728,945.8823528999999,1.8982622054584368,94.47606129806445,641.7510929,5.454545455,1.055377802,198.1764899,75.98882718177299,58.63254762,4.7236678887905335,190.1584654,12.460607848694803,1.0,13.114163432427775,1.362870491,722.4818779014454,2.0,0.0,383.8657487
4728,4729,890.5882353000001,-6.000139330513285,214.28571430000002,732.4079277000001,52.72727273,0.597600238,197.924524,50.74366702589941,58.63254762,10.95471202,64.90506411825612,13.33333333,1.0,13.33333333,0.9873895779999999,1000.0,0.0,0.0,186.0327022
4729,4730,925.8823528999999,0.13888888900000002,217.07097693551395,651.4498196000001,3.9090909089999997,1.8275514080000002,199.5861646,247.209757,58.63254762,4.882862248018929,105.20878869037557,9.664239353621062,1.0,10.834076698006028,2.627568934,516.9686238299741,0.0,0.0,283.7125645
4730,4731,981.1764706,0.833333333,35.71428571,611.5747476,18.18181818,0.559709593,196.9112949,22.08666116,47.89968639,1.603568043,129.14848508542144,24.66666667,1.0,24.66666667,0.95931523,684.2558824268301,0.0,0.0,169.4268503
4731,4732,915.2941176,0.6026551527616064,107.1428571,621.5045631,18.18181818,0.906965914,197.5357927,75.54492412677166,58.63254762,2.665914547,10.00834028,18.66666667,1.0,18.66666667,1.218100868,818.6805157629037,0.0,0.0,96.61101549
4732,4733,1000.0,0.222222222,71.42857143,663.1233051,3.6363636360000005,2.0398722080000002,200.6718611,80.69507007251582,58.63254762,0.50102839,280.23352789999996,10.0,1.0,10.0,1.75738785,657.8100886744464,2.0,0.0,307.6884682
4733,4734,972.9411765000001,0.13888888900000002,49.0824118738351,632.0873796,11.36363636,2.056667541,199.7136376,78.80798013244794,58.63254762,3.211100600034957,180.1501251,13.266436266844082,2.0,13.919228303072158,1.75655091,705.7727754664152,1.0,0.0,154.3356282
4734,4735,829.4117647,1.111111111,440.0944112856562,653.6731739,15.979365147676468,2.9895264110000004,202.0298919,90.23703440641111,58.63254762,20.88588472,109.38259360854323,20.0,1.0,23.33333333,2.814748798,803.88,1.0,0.0,105.6712565
4735,4736,915.2941176,0.083333333,272.82449896066737,611.5747476,8.181818182,2.4752216890767365,202.0591309405056,-11.496675290989856,47.89968639,1.923034278,80.06672227,2.833333333,3.0,2.833333333,2.3489062050261156,957.48,0.0,1.0,181.6041308
4736,4737,894.1176471000001,0.38888888899999996,535.7142857,642.5616543,3.9090909089999997,1.552363573,199.34073859999998,32.83267953,58.63254762,1.177382068,80.06672227,3.333333333,3.0,3.333333333,2.038068163,1000.0,0.0,0.0,115.1841652
4737,4738,931.7647059000001,0.027777778,135.58293210146735,625.3017722,6.6363636360000005,0.736033743,197.1990724,66.23431625,58.63254762,1.9465957790000001,130.1084237,6.666666667,0.0,6.666666667,1.040453701,813.0358929107451,0.0,0.0,109.7401033
4738,4739,963.5294117999999,0.055555556,68.4164321224971,622.7843048999999,3.6363636360000005,0.944161975,197.9616715,77.4055177739757,58.63254762,0.8114858159999999,150.1251043,9.333333332999999,2.0,9.333333332999999,1.3381333770000001,737.676397798449,0.0,0.0,100.27194490000001
4739,4740,861.1764706,0.13888888900000002,428.57142860000005,638.5193511,4.090909091,0.917749872,198.1539563,42.587982133920946,58.63254762,5.498838557000001,66.63965583889336,13.33333333,1.0,4.0,1.348705671,1000.0,1.0,1.0,175.7659208
4740,4741,847.0588234999999,0.222222222,428.57142860000005,620.6152214,15.90909091,1.130793898,198.4273915,174.21478176265907,58.63254762,14.11472511,200.16680569999997,4.6,4.0,9.333333332999999,1.088235625,422.53,0.0,0.0,61.82271945
4741,4742,971.7647059000001,0.13888888900000002,35.71428571,614.4896176,36.36363636,0.667835595,197.1281831,0.735794251,54.79340315,2.62987931,350.2919099,7.5,2.0,7.5,1.055555473,694.856918427412,0.0,1.0,104.0877797
4742,4743,983.5294117999999,4.166666667,142.8571429,617.4762653,10.71318971697751,0.7260088159999999,197.2824616,80.47746911974525,58.63254762,6.9153005620000005,48.37364470000001,6.666666667,1.0,6.666666667,1.092433486,814.0920877891251,0.0,0.0,105.5438898
4743,4744,1000.0,0.027777778,-90.97707260643642,620.8375568,20.729830404648933,0.970291232,197.7851089,74.8515334456016,58.63254762,3.623620266,218.51542949999998,35.13333333,1.0,35.13333333,1.27366002,596.3504172872867,0.0,0.0,106.71944920000001
4744,4745,934.1176471000001,0.083333333,71.42857143,612.861492,4.545454545,0.602605541,196.99764209999998,39.8911709,58.63254762,6.1010428039999995,60.44419617968356,10.66666667,2.0,10.66666667,0.9998857809999999,1000.0,0.0,0.0,109.97074009999999
4745,4746,918.8235294,0.38888888899999996,71.42857143,615.6573162999999,8.181818182,0.75167621,197.2826671,82.33623231,58.63254762,1.994411766,180.1501251,12.0,3.0,12.0,1.149616514,684.8384620840925,0.0,0.0,106.50946640000001
4746,4747,937.6470588,2.9079266199087073,89.01669163859992,615.1286132,6.590909091,0.9024403759999999,197.5749954,2.0191563180000003,58.63254762,3.603615825856666,128.63377268263724,12.478821565463068,1.0,12.541752475158182,1.309119446,865.5010147704866,1.0,0.0,144.79518069999997
4747,4748,901.1764706,10.0,71.42857143,722.2977929,12.337650158224061,1.490448906,204.33880630000002,1.0372345729550716,58.63254762,5.366478358999999,33.226235000289705,13.33333333,1.0,13.33333333,1.9243416569999998,1000.0,0.0,0.0,154.9001721
4748,4749,931.7647059000001,0.111111111,178.5714286,627.2992897999999,7.272727272999999,1.027340229,197.9661929,198.2851181240154,58.63254762,1.022153355,249.69049592970413,7.666666667,2.0,7.666666667,1.37519299,204.07,0.0,0.0,145.0946644
4749,4750,870.5882353000001,0.027777778,750.0,613.033058,11.36363636,0.6525833839999999,197.064142,62.77351654,58.63254762,4.281956325,40.03336113,6.0,2.0,14.0,1.050344335,977.83,1.0,1.0,80.35111876
4750,4751,955.2941176,0.38888888899999996,35.71428571,646.0682517000001,14.459581375356631,3.027696321,202.12297719999998,13.587226381408186,49.38833424,1.189855804,88.40700584,6.666666667,2.0,6.666666667,2.730609975,791.7986838239233,0.0,1.0,121.0877797
4751,4752,902.3529412,0.133333333,160.36365269945395,611.5747476,11.81818182,1.882341216,199.5597188,4.688549416,55.77602679743545,6.307638986966241,640.5337781000001,14.312010650647018,1.0,15.253587063855717,1.99773185,505.8988690867968,0.0,0.0,103.0550775
4752,4753,884.7058824,0.38888888899999996,71.42857143,635.2753546,22.72736364,1.23849384,199.584381,77.30973088,58.63254762,4.054031408405548,111.54846397055127,12.22566756733012,1.0,12.021292937569298,1.436200151,768.7899014101004,0.0,0.0,124.0309811
4753,4754,925.1210109832595,0.21237777800000002,151.23803642028497,616.0774778,37.09090909,0.779155252,197.2888694,80.40806113388737,58.63254762,4.902871177,10.00834028,13.33333333,1.0,13.33333333,1.087119705,851.8885391235922,1.0,0.0,106.1497418
4754,4755,872.9411765000001,3.333333333,302.75589167573503,611.5747476,9.090909091,1.18962232,198.182538,22.08666116,50.67727500295822,5.3477677560000005,97.46655975506229,9.898041908655511,1.0,10.735335124554199,1.4314917040000001,820.0872590358695,0.0,1.0,259.0413081
4755,4756,929.4117646999999,0.083333333,145.66074033402606,614.7329611,8.181818182,0.7370219140000001,197.2753419,101.18882109999998,58.63254762,2.742835918,114.95913702025308,8.933333333,2.0,8.933333333,1.151461467,742.6572048362125,0.0,0.0,136.6729776
4756,4757,947.0588234999999,0.027777778,98.50441285125567,636.7214102,11.36363636,1.4217495119999999,199.23073469999997,32.83267953,58.63254762,0.11919347599999999,5.0041701419999995,13.33333333,1.0,13.33333333,1.909982076,913.5016332324542,0.0,0.0,104.6815835
4757,4758,850.5882353000001,0.222222222,607.1428571,653.1777335,18.18181818,0.807697652,198.1118103,143.7416561702671,55.69711007,6.14470088,179.61847422084776,6.666666667,2.0,9.333333332999999,1.159309757,493.85,0.0,1.0,111.0895009
4758,4759,878.8235294,0.38888888899999996,71.42857143,613.2588947,18.18181818,0.77092049,197.2079611,73.10053027072809,58.63254762,1.457348139,110.0308053684509,13.33333333,2.0,13.33333333,1.0949679940000001,749.7346047848896,0.0,0.0,115.62994840000002
4759,4760,967.0588234999999,5.0,35.71428571,639.9706587000001,22.72727273,4.348852848,201.6734491,0.31656264300000003,58.63254762,0.661800986,154.62940404046736,8.333333332999999,2.0,8.333333332999999,4.140228059,782.1981438696653,3.0,1.0,101.0550775
4760,4761,951.7647059000001,0.833333333,102.84635804608456,628.8416324,22.72727273,1.698627263,199.7058352,78.41025843174032,58.63254762,3.6137585586142027,122.067987311575,12.512013079128522,2.0,13.088066316151854,1.9577324180000002,751.5940481638395,0.0,0.0,144.48709119999998
4761,4762,850.5882353000001,0.27777777800000003,178.5714286,662.3967759999999,3.272727273,1.1370165140000001,198.1187612,70.9597382475539,58.63254762,1.336768693,87.2104765767437,3.0,1.0,3.0,1.330750932,832.0951102919043,0.0,0.0,227.54388980000002
4762,4763,952.9411765000001,0.075,71.42857143,631.5919392000001,6.1363636360000005,0.912812595,197.75052309999998,76.69438723898543,58.63254762,2.6856963481284684,140.116764,11.784005851361481,1.0,12.1078368471913,1.289019718,750.2434103609373,0.0,0.0,101.50430290000001
4763,4764,917.6470588,0.111111111,205.8051739338157,649.5013209,13.63636364,1.264590874,198.48553130000002,77.59424185059834,58.63254762,0.49479152200000004,40.03336113,6.0,1.0,6.0,1.5673181719999998,849.6591762835606,0.0,0.0,118.96557659999998
4764,4765,905.8823528999999,0.055555556,464.2857143,673.7201269999999,10.0,0.753104762,198.1098358,74.80717485,58.63254762,0.6229938070000001,56.71392827,-0.23851574712670587,1.0,0.8,1.170171558,1000.0,0.0,0.0,141.9948365
4765,4766,818.8235294,0.111111111,607.1428571,611.5747476,9.090909091,1.353676675,199.99649,32.42628154,49.96250537346535,2.119149125,79.85227008632108,1.6666666669999999,1.0,1.6666666669999999,2.080225743,909.8346138374736,0.0,1.0,147.0464716
4766,4767,829.4117647,0.166666667,964.2857142999999,611.5747476,5.181818182,0.9121215909999999,197.6299423,22.08666116,49.24672861552001,13.05515054,80.06672227,6.0,1.0,9.333333332999999,1.2220487,1000.0,0.0,1.0,50.354561100000005
4767,4768,967.0588234999999,0.833333333,47.520828324996046,623.2324771000001,4.0,0.727004148,197.268112,77.56579297717394,58.63254762,0.20789559800000001,160.1334445,10.0,1.0,10.0,1.082474422,721.3926141024485,1.0,0.0,101.7848537
4768,4769,917.6470588,1.9444444440000002,178.5714286,621.8056788,6.6363636360000005,0.802094434,197.4116888,79.11570424904949,58.63254762,6.144007894,210.17514599999998,13.33333333,1.0,13.33333333,1.099644859,698.7305237387636,0.0,0.0,116.15146299999999
4769,4770,943.5294117999999,3.3633438999145824,268.54736283088914,677.1514454,22.72727273,17.80817345,235.0587858,53.34708546488969,52.92803187,11.090819989992648,139.61095078625948,18.44024954348968,4.0,20.119504940926213,13.55577004,716.7158139616868,1.0,1.0,108.65576589999999
4770,4771,835.2941176,0.38888888899999996,392.85714289999993,742.3570007000001,11.678521322908473,1.6815455030000002,207.6036689,66.19722260783158,58.63254762,0.296597719,18.34862385,0.333333333,1.0,0.333333333,1.731334792,1000.0,0.0,0.0,188.4423408
4771,4772,922.3529412,0.111111111,142.8571429,612.744197,12.72727273,1.1472849040000002,197.1247187,2.797729305,53.97985227,0.050587929000000004,30.02502085,1.542666667,5.0,1.542666667,1.566233835,903.5843053863018,0.0,1.0,111.7125645
4772,4773,932.9411765000001,0.166666667,71.42857143,611.7323081000001,13.63636364,0.5653772570000001,196.922914,110.24935719999999,58.63254762,1.515558907,130.1084237,20.0,1.0,2.4,0.967650419,671.5610141730904,0.0,0.0,107.96213429999999
4773,4774,887.0588234999999,0.222222222,535.7142857,680.0943262,9.545454545,0.9016312209999999,200.9139989,68.22394949899797,58.63254762,0.919591527,50.28912549704188,6.666666667,1.0,6.666666667,1.2575949770000001,1000.0,0.0,0.0,460.23924270000003
4774,4775,838.8235294,0.083333333,285.7142857,611.5747476,6.590909091,0.559709593,198.4706606,22.08666116,52.78491781860679,8.843878722000001,295.2460384,11.13333333,1.0,11.13333333,0.95931523,1000.0,0.0,1.0,129.28399309999998
4775,4776,942.3529412,2.222222222,175.98322152468268,661.4759220999999,18.18181818,4.212431489,202.83920990000001,26.967045914886626,58.63254762,4.703291403,62.36540003652124,11.33333333,1.0,11.33333333,5.029819316,973.92,0.0,0.0,206.58003440000002
4776,4777,943.5294117999999,11.11111111,65.08460789653986,637.4461887,44.09090909,4.063020689,198.71913999999998,0.47912183799999997,58.63254762,4.267737731179825,330.2752294,13.464527800975755,1.0,13.916953089554214,4.731686954,582.9431593158633,0.0,0.0,357.0722892
4777,4778,976.4705882000001,2.64,35.71428571,616.0704751000001,5.181818182,0.7855497229999999,197.3070945,1.6940379280000002,58.63254762,2.722739343,210.17514599999998,8.728,3.0,8.728,1.19571403,792.3694487479529,0.0,0.0,120.8657487
4778,4779,935.2941176,0.327055556,35.71428571,654.074078,9.090909091,3.275161652,204.00319430000002,72.46095799084446,58.63254762,4.615509855243436,40.03336113,12.121996838291633,1.0,12.22801497915865,3.4513735210000003,864.8296839628206,0.0,0.0,586.7573150000001
4779,4780,917.6470588,0.38888888899999996,214.28571430000002,617.5375387999999,18.18181818,2.7607790519999997,201.2237596,-15.312046937597927,49.44307183,12.10645363,69.59996317064832,13.2,2.0,21.33333333,2.560695295,1000.0,0.0,1.0,211.9638554
4780,4781,931.7647059000001,0.166666667,153.69122562691769,615.2389055,9.090909091,0.902866435,197.3029768,9.650882739,58.63254762,1.4005233430000001,180.1501251,2.933333333,4.0,2.933333333,1.1645577409999999,855.3199506997228,0.0,1.0,142.9982788
4781,4782,855.2941176,1.9444444440000002,607.1428571,613.0645701000001,4.545454545,0.618154919,197.04866940000002,242.10625380000002,58.63254762,2.92924897,70.05838198,13.33333333,2.0,13.33333333,1.014592771,117.1,0.0,0.0,87.66437177
4782,4783,858.8235294,0.083333333,571.4285714,769.9160903,6.3636363639999995,0.635791631,199.8323246,39.794097330765794,58.63254762,15.41407259,210.17514599999998,5.333333333,1.0,12.93333333,1.016340344,1000.0,0.0,0.0,242.94148019999997
4783,4784,952.9411765000001,0.027777778,123.38833833721378,643.820388,11.36363636,1.742239277,199.3853949,76.81100494780765,58.63254762,0.131667212,15.01251043,6.666666667,1.0,6.666666667,2.059331185,854.9536819252901,0.0,0.0,103.313253
4784,4785,817.6470588,0.166666667,392.85714289999993,611.5747476,11.36363636,2.009232281197141,199.50233338978506,20.515368578382095,47.89968639,8.149079941112229,40.03336113,9.495532575537545,1.0,10.576533504440961,1.9885847213871544,883.343545340841,0.0,0.0,164.60929430000002
4785,4786,918.8235294,0.08555555599999999,750.0,688.434531,7.181818182000001,0.712536029,198.8144933,83.67248548693055,56.9861267,5.899384075,80.06672227,3.4666666669999997,2.0,8.666666667000001,1.074847211,898.39,0.0,1.0,106.8313253
4786,4787,888.2352940999999,0.083333333,178.5714286,611.5747476,3.9090909089999997,0.6287526999999999,197.0539542,10.17278331,51.7550529312102,0.13929005,180.1501251,6.666666667,2.0,6.666666667,0.9916584999999999,782.4913651180971,0.0,1.0,101.4234079
4787,4788,952.9411765000001,0.013888889,69.24444057926098,612.947275,11.36363636,0.629339874,197.026378,61.57998982,58.63254762,0.43242284299999995,10.00834028,11.33333333,2.0,6.666666667,1.010444915,861.3543410721502,0.0,0.0,131.9328744
4788,4789,914.1176471000001,0.927688889,678.5714286,656.9399292,8.636363636,2.447385503,200.91595859999998,84.70502317623004,58.60464218,10.543113917012581,170.1417848,9.949577798858765,2.0,12.561036710277884,2.904896222,823.5156670907731,1.0,1.0,57.59380379
4789,4790,952.9411765000001,0.055555556,66.02575812045347,615.3614526,10.90909091,0.7541430579999999,197.3081441,78.5124830910205,58.63254762,2.088657771,134.74396487836435,13.86666667,1.0,13.86666667,1.097326166,745.8494933936258,1.0,0.0,115.33218590000001
4790,4791,863.5294117999999,0.13888888900000002,678.5714286,745.8723514999999,7.272727272999999,0.865770624,199.0821447,-43.87669164868544,53.745875899999994,12.52224483,500.4170142,6.1333333329999995,3.0,7.0,1.2466278999999998,980.91,0.0,1.0,183.38382099999998
4791,4792,958.8235294,2.869206486494086,40.62223505815723,614.9150311000001,1.363636364,0.7307527540000001,197.26133719999999,5.74090631,58.63254762,2.7008632204602954,135.18888734129638,12.632178812417873,1.0,12.675870919306218,1.10402432,844.4130813482088,1.0,0.0,128.2134251
4792,4793,947.0588234999999,2.555555556,115.19219189015507,628.8136216,45.45454545,2.552919345,199.50357549999998,79.07490165102558,58.63254762,1.877297246,121.67159402276303,9.333333332999999,2.0,9.333333332999999,2.018944866,723.447290974897,0.0,0.0,121.8158348
4793,4794,940.0,0.13888888900000002,142.8571429,695.2148863,13.608479016449849,2.0293173909999997,199.9971947,43.41050904500571,58.63254762,6.947870872,48.37364470000001,4.466666667,1.0,4.466666667,2.384708849,999.4,0.0,0.0,456.24784850000003
4794,4795,814.1176471,-0.04033574305235277,471.8550561971754,611.5747476,22.72727273,0.559709593,196.9112949,22.08666116,47.89968639,8.833882890500108,20.01668057,9.240099600134014,1.0,10.671419253994111,0.95931523,909.4664196110184,1.0,0.0,107.93115320000001
4795,4796,936.4705882000001,2.222222222,175.40175582896222,611.5747476,18.18181818,1.4518529359999999,198.8253051,238.9064044,54.681965120398004,5.315721428303879,400.3336113,13.258459077943673,1.0,14.942282334643883,1.5668523280000002,241.3295398866985,0.0,1.0,120.8313253
4796,4797,970.5882353000001,0.229366667,74.78153536997911,611.5747476,8.181818182,0.6931234740000001,197.14041880000002,22.08666116,52.04009897118255,3.2497924741521445,139.51761453762782,13.085481550082505,1.0,13.96003904234537,1.039266719,782.40114238652,1.0,1.0,119.8296041
4797,4798,955.2941176,0.8888888890000001,29.91876728469174,612.8177252,6.3636363639999995,0.584471163,196.9675483,135.0524681,58.63254762,0.279273086,200.16680569999997,8.333333332999999,1.0,8.333333332999999,0.966568713,431.76,0.0,0.0,103.31497420000001
4798,4799,868.2352940999999,0.027777778,357.14285710000007,648.6399899,6.6363636360000005,1.499303065,198.5689425,52.7076929049864,58.63254762,2.6070107940000002,5.0041701419999995,3.333333333,2.0,4.333333333,2.224174217,1000.0,0.0,0.0,129.8106713
4799,4800,915.2941176,22.22222222,233.09085212396508,611.5747476,22.72736364,37.96465748,259.2477923,28.53341661,45.94219279322873,13.0856419,180.1501251,18.33333333,1.0,18.33333333,16.06943876,475.29568458122117,0.0,1.0,321.313253
4800,4801,981.1764706,0.055555556,61.7132151348178,611.5747476,7.272727272999999,2.2707427030000003,198.2972101,2.669393098,51.99341206406844,2.3639844712326266,0.834028357,12.62415846098601,2.0,13.329313185517448,2.016981477,891.1287276863109,0.0,1.0,100.1135972
4801,4802,777.6470588,5.0,678.5714286,611.5747476,33.575927955865765,12.54517613,209.8537462,9.01347958,46.88617069659988,1.070662328,102.05029578920477,6.0,2.0,5.933333332999999,9.769786189,656.31,0.0,1.0,1000.0
4802,4803,875.2941176,0.13888888900000002,285.7142857,636.8124452000001,15.45454545,1.5141327969999998,198.8864542,81.61946525159635,58.63254762,6.878548772519016,350.2919099,11.809640340319739,2.0,12.78055630992944,1.583354265,620.6491847746647,0.0,0.0,94.50774527
4803,4804,870.5882353000001,0.15555555599999998,337.07537843761907,656.7928727000001,13.494167911222492,4.095336758,203.43299009999998,77.61982355389159,58.63254762,0.746345195,18.34862385,2.866666667,2.0,2.866666667,3.9326826460000004,876.0251249172911,0.0,0.0,107.7693632
4804,4805,913.0733930803975,0.38888888899999996,225.55492346117398,665.1890989,15.354068853202593,2.542443296,201.05839780000002,49.25115823,58.54561144,0.014552691999999999,10.00834028,13.33333333,2.0,13.33333333,2.0726064269999998,882.6186443154704,0.0,1.0,119.2495697
4805,4806,848.2352940999999,0.38888888899999996,535.7142857,617.7633756,8.181818182,2.582217195,206.5954749,19.88485507257485,48.47496775,29.81638661,40.03336113,13.33333333,4.0,13.33333333,2.852290047,1000.0,0.0,1.0,87.15834768
4806,4807,902.3529412,0.027777778,464.2857143,617.6180697000001,11.36363636,0.559709593,197.1646774,210.07353659999998,58.63254762,1.5314975690000001,104.01662889284995,3.333333333,1.0,3.333333333,0.95931523,636.7810338111615,0.0,0.0,93.60413081
4807,4808,807.0588235,2.222222222,821.4285714,660.7003741000001,11.81818182,0.752123751,197.50860559999998,7.101270101,58.63254762,2.88628388,86.24034997670896,2.5333333330000003,1.0,2.5333333330000003,0.97458018,1000.0,1.0,1.0,945.9552495999999
4808,4809,841.1764706,0.111111111,928.5714286,611.5747476,7.6363636360000005,1.695523116,199.034068,4.722772404,49.456815204356566,0.435194784,120.1000834,1.6666666669999999,1.0,1.6666666669999999,1.9260392240000002,1000.0,0.0,1.0,42.62306368
4809,4810,916.4705882000001,0.013888889,35.71428571,616.6709557999999,18.18181818,0.710004735,197.3109039,4.076813498,54.21275536,3.4136597253666157,100.08340279999999,12.910891911634767,2.0,13.009553650574373,1.147666285,845.7549694191771,0.0,1.0,145.3769363
4810,4811,891.7647059000001,0.083333333,285.7142857,611.5747476,15.756546916598426,1.213474486,198.25405849999999,10.76740774,47.89968639,4.144052246,188.4904087,10.33333333,5.0,10.33333333,1.877596696,721.8556135096635,0.0,1.0,105.79690190000001
4811,4812,975.2941176,0.001333333,78.91998759264766,641.3256794,1.8181818180000002,1.2326149370000001,198.5744548,76.17375457825085,58.63254762,0.279273086,50.04170142,5.666666667,2.0,5.666666667,1.544597085,824.0087838607433,0.0,0.0,109.57659209999998
4812,4813,929.4117646999999,0.09222222199999999,-49.047594232925576,616.9983316,8.636363636,0.8286067859999999,197.4455921,4.491767232,58.63254762,0.036728222000000005,332.66435883443665,14.031517249508465,1.0,11.33333333,1.147968952,283.02,0.0,0.0,132.4148021
4813,4814,945.8823528999999,2.6682966273488518,97.96747064756869,630.2421706,11.36363636,0.7724743540000001,197.3809124,4.564491083,58.63254762,3.208826719157331,30.02502085,12.024112046932139,1.0,12.119779423877665,1.052797255,929.8234675017243,1.0,0.0,116.04819280000001
4814,4815,949.4117646999999,0.166666667,250.0,611.5747476,8.181818182,2.041988184,224.61251299999998,84.97140242,48.92238412634889,1.343005561,80.06672227,1.333333333,2.0,2.666666667,2.104812839,814.24,2.0,1.0,491.9604131
4815,4816,960.0,22.22222222,107.1428571,644.99684,18.18181818,4.723509443999999,206.15985609999998,73.35924023937264,58.63254762,4.960326403273758,210.17514599999998,14.158874345896269,1.0,14.805446241188994,3.841635117,445.99345995454087,1.0,0.0,141.15146299999998
4816,4817,830.5882353,0.111111111,178.5714286,621.569338,8.181818182,0.634670987,197.33034009999997,52.55795449,58.63254762,0.350650575,140.116764,4.0,1.0,4.0,1.06952027,994.07,1.0,1.0,393.9328744
4817,4818,940.0,0.833333333,35.71428571,718.8997372,29.513902745978967,8.151680128999999,220.15996529999998,83.11869135219786,58.63254762,1.7657266090000001,188.4904087,35.26666667,2.0,35.26666667,6.38449674,636.4904558107837,1.0,0.0,333.0654045
4818,4819,987.0588234999999,0.166666667,35.71428571,612.6023925,10.90909091,0.7116337859999999,196.9975099,8.993519487587037,58.63254762,3.733111948,180.1501251,13.33333333,1.0,13.33333333,1.1348700459999999,1000.0,0.0,0.0,99.84165232
4819,4820,843.5294117999999,0.13888888900000002,642.8571429,647.1064006,13.63636364,0.894241417,200.5810072,77.2711630041756,58.63254762,31.71793834,130.1084237,12.33333333,2.0,12.33333333,1.162536451,1000.0,0.0,0.0,172.697074
4820,4821,934.6053504906978,0.87979086263028,71.42857143,638.7977080000001,9.090909091,1.662387151,198.8515601,72.95966622754054,58.63254762,2.9563715772124937,10.00834028,11.469925789513475,1.0,11.522904528711363,2.003572009,834.9046254093148,1.0,0.0,98.37521515
4821,4822,805.8823529,0.41666666700000005,689.8395282294887,765.3048183999999,22.72727273,0.9751282590000001,204.59182919999998,47.74566603969663,53.93370097,9.945725389,18.34862385,0.8666666670000001,3.0,3.5333333330000003,1.1839705459999998,1000.0,0.0,1.0,223.66092940000001
4822,4823,910.5882353000001,0.38888888899999996,229.3924854827303,612.4815961,11.36363636,2.247259311,200.41695190000002,2.76778419,47.93510483,6.86116579664394,5.0041701419999995,11.627210687829724,2.0,12.947685217242634,2.7703514819999997,920.8698902696465,1.0,1.0,479.94320139999996
4823,4824,949.4117646999999,0.13888888900000002,227.40590218416287,611.5747476,13.017981991073562,0.622859474,197.06969099999998,8.239184466000001,47.89968639,2.618098559,200.16680569999997,11.33333333,2.0,11.33333333,1.052157706,1000.0,2.0,1.0,107.70051640000001
4824,4825,864.7058824,0.13888888900000002,392.85714289999993,628.4197203,18.18181818,1.737556204,199.2419428,84.32895210539903,58.63254762,1.2695491159999999,40.03336113,3.858,1.0,3.858,1.837152475,874.9737306923098,0.0,0.0,52.54905336
4825,4826,961.1764706,0.055555556,35.71428571,615.2371549,4.545454545,0.705615249,197.21837649999998,76.28025061487119,58.63254762,0.9493898959999999,80.06672227,7.666666667,2.0,7.666666667,1.061324572,792.3951148452661,0.0,0.0,105.6712565
4826,4827,870.5882353000001,0.083333333,785.7142857000001,643.7783718,18.18181818,1.490928671,202.433604,121.38294841189656,58.63254762,11.7017502,107.65169093745186,6.666666667,3.0,12.0,1.814278738,821.04,0.0,0.0,101.51462990000002
