,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR18,VAR19,VAR20
4464,4465,954.1176471000001,0.066666667,857.1428571,682.9986922,5.454545455,0.7726318879999999,202.9003884,58.63254762,3.4732424510000004,100.08340279999999,19.33333333,2.0,19.33333333,1.018445855,0.0,1,67.98623064
4465,4466,918.8235294,0.083333333,244.7456332862211,621.9124699,11.36363636,1.01048403,197.54701550000001,58.63254762,0.009008809,5.0041701419999995,6.666666667,3.0,6.666666667,1.540288684,0.0,0,112.41824440000002
4466,4467,868.2352940999999,11.11111111,244.7456332862211,611.5747476,272.7272727,28.26384682,272.2576538,56.43255420644463,5.545961558999999,330.2752294,30.0,1.0,30.0,24.0036016,0.0,1,756.626506
4467,4468,895.2941176,0.222222222,244.7456332862211,647.3584975,18.18181818,2.372083977,201.11218490000002,58.63254762,3.0789338,114.77574647334387,23.33333333,1.0,23.33333333,2.672990054,0.0,0,199.9672978
4468,4469,1000.0,0.021111111000000002,35.71428571,616.0967352000001,6.3636363639999995,0.580042294,196.9492204,58.63254762,0.372826105,114.77574647334387,7.8666666670000005,1.0,7.8666666670000005,0.978212185,1.0,0,139.7521515
4469,4470,862.3529412,2.222222222,250.0,907.0095184,31.81818182,2.2232925740000002,206.8358437,58.61644832,0.642397397,50.04170142,2.666666667,3.0,3.333333333,2.717695302,1.0,1,532.9139415
4470,4471,808.2352941,0.194444444,1000.0,678.4119297999999,11.36363636,1.19762436,200.55417230000003,58.63254762,6.861247706,40.03336113,3.333333333,1.0,3.333333333,1.559561999,1.0,0,28.86746988
4471,4472,857.6470588,0.027777778,392.85714289999993,611.5747476,31.81818182,3.888046324,205.479002,56.43255420644463,3.295838207,40.03336113,8.0,1.0,8.0,3.49407327,0.0,1,236.27710840000003
4472,4473,898.8235294,1.2222834896497847,244.7456332862211,625.2737614,18.18181818,0.696922205,197.2271771,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.007239276,0.0,0,143.8330465
4473,4474,917.904763054341,0.083333333,71.42857143,651.7141712,6.6363636360000005,0.807994819,198.1454272,58.63254762,0.10671974,0.834028357,3.0,1.0,3.0,1.087053907,0.0,0,102.3666093
4474,4475,918.8235294,0.833333333,35.71428571,637.8488434,4.545454545,2.291698382,200.1609564,58.63254762,5.583382766000001,3.336113428,19.33333333,2.0,19.33333333,2.1062866959999997,1.0,0,261.62822719999997
4475,4476,961.1764706,1.6666666669999999,357.14285710000007,671.4477538,22.72736364,2.2312731319999997,200.3758629,50.62153999,0.466379124,114.77574647334387,1.333333333,4.0,1.333333333,1.596887433,0.0,1,90.10154905
4476,4477,937.6470588,0.166666667,244.7456332862211,660.5935831,10.90909091,1.386569177,198.5554517,58.63254762,5.326531577616553,60.0500417,11.900944540521248,1.0,12.720950050031147,1.627862121,0.0,0,154.0946644
4477,4478,914.1176471000001,0.38888888899999996,214.28571430000002,611.5747476,6.545454545,0.559709593,196.9112949,47.89968639,5.7517781999999995,70.05838198,6.666666667,1.0,6.666666667,0.95931523,0.0,0,87.29259897
4478,4479,917.904763054341,0.333333333,285.7142857,613.327171,6.3636363639999995,0.6378539010000001,197.0949111,58.63254762,20.86925307,10.00834028,13.33333333,1.0,13.33333333,1.036329533,0.0,0,95.50430293
4479,4480,889.4117646999999,0.833333333,244.7456332862211,720.0219183999999,9.090909091,2.711549498,201.2307399,58.63254762,2.462176861,114.77574647334387,5.333333333,1.0,5.333333333,2.4940032569999997,2.0,0,146.68330459999999
4480,4481,981.1764706,0.13888888900000002,71.42857143,617.5427908,2.727272727,1.216166895,197.61693590000002,58.63254762,4.659633328,100.08340279999999,11.0,1.0,16.69333333,1.327616354,0.0,0,102.2203098
4481,4482,925.8823528999999,2.008888889,244.7456332862211,642.1607502999999,22.72736364,3.2581013739999998,201.3994707,58.63254762,24.21983712,210.17514599999998,33.33333333,1.0,33.33333333,3.269541653,1.0,0,676.2271945
4482,4483,981.1764706,0.833333333,35.71428571,615.2091441,6.6363636360000005,0.63686573,197.0636576,58.63254762,2.17320198,80.06672227,15.33333333,1.0,15.33333333,1.003225647,1.0,0,97.85197935
4483,4484,897.6470588,8.333333332999999,107.1428571,621.4537936,9.090909091,0.824056185,197.5810803,50.776093200000005,0.008315824,40.03336113,0.8,2.0,0.8,1.3435024290000002,0.0,1,106.0722892
4484,4485,864.7058824,0.41666666700000005,464.2857143,615.0673396000001,4.545454545,0.66464552,197.1177604,58.63254762,15.46812545,100.08340279999999,1.1,3.0,12.8,1.024054408,1.0,0,78.7555938
4485,4486,910.5882353000001,0.833333333,71.42857143,683.5238941,9.090909091,7.073384627,211.96304320000002,57.57965393,5.326531577616553,40.03336113,11.900944540521248,3.0,12.720950050031147,6.483095155,0.0,1,545.1411360000001
4486,4487,941.1764706,0.38888888899999996,244.7456332862211,637.834838,11.36363636,3.5632171969999997,202.40031000000002,58.62074147,9.823066987,15.01251043,8.333333332999999,2.0,12.6,3.501500458,1.0,0,113.6936317
4487,4488,964.7058824,0.833333333,244.7456332862211,611.5747476,7.272727272999999,1.9478098649330609,199.91348698742976,47.89968639,4.204341969,80.06672227,16.66666667,0.0,16.66666667,1.992516622766861,1.0,0,118.95008610000001
4488,4489,897.6470588,1.2222834896497847,142.8571429,611.7095494,9.090909091,0.559709593,196.918099,58.63254762,7.794698939,114.77574647334387,10.4,1.0,10.4,0.95931523,1.0,0,107.01204820000001
4489,4490,824.7058824,1.9444444440000002,321.42857139999995,686.3494797999999,13.63636364,2.664421599,201.3108334,58.63254762,55.85184528,210.17514599999998,38.46666667,2.0,38.46666667,2.073480214,0.0,0,199.1462995
4490,4491,865.8823528999999,0.083333333,250.0,645.7321226,2.727272727,0.6367619000000001,197.05450469999997,58.63254762,5.491215717999999,40.03336113,10.66666667,1.0,10.66666667,1.057716253,1.0,0,95.56282272
4491,4492,867.0588234999999,0.444444444,178.5714286,670.7142219,18.18181818,1.15870258,198.27500680000003,58.63254762,0.327089074,150.1251043,3.333333333,1.0,3.333333333,1.5425731630000001,0.0,0,239.8932874
4492,4493,925.8823528999999,0.11,428.57142860000005,672.4718972999999,9.0,0.899601173,198.798918,58.54561144,4.287500208,114.77574647334387,4.266666667,2.0,4.666666667,1.355940731,0.0,1,653.7745267000001
4493,4494,961.1764706,0.5555555560000001,71.42857143,641.4814892999999,12.72727273,3.4889360660000004,202.9298363,58.63254762,2.04569268,110.09174309999999,13.0,3.0,8.666666667000001,2.578223668,1.0,0,96.19965577
4494,4495,923.5294117999999,0.055555556,244.7456332862211,611.5747476,20.45454545,0.559709593,196.9112949,47.89968639,11.53612671,2.5020850709999998,14.66666667,1.0,14.66666667,0.95931523,2.0,0,176.0223752
4495,4496,977.6470588,0.027777778,244.7456332862211,627.9750494,6.6363636360000005,4.053450463,198.7393689,58.43613626,0.171167375,15.01251043,5.666666667,3.0,5.666666667,4.130855906,0.0,1,129.0567986
4496,4497,900.0,1.2222834896497847,244.7456332862211,622.7352860000001,68.18181818,1.674327555,199.11985009999998,58.63254762,5.326531577616553,48.37364470000001,11.900944540521248,1.0,12.720950050031147,1.7808327069999998,0.0,0,281.1170396
4497,4498,840.0,0.166666667,107.1428571,611.5747476,11.36363636,0.559709593,196.9112949,47.89968639,29.77064958,40.03336113,13.33333333,1.0,13.33333333,0.95931523,0.0,0,96.04130809
4498,4499,984.7058824,2.1777777780000003,244.7456332862211,638.2812596,22.72736364,2.894973445,200.75194,58.63254762,0.365203266,114.77574647334387,3.066666667,2.0,3.066666667,2.036836439,3.0,0,254.53700519999998
4499,4500,821.1764706,0.083333333,750.0,631.8772989,11.36363636,0.910213275,198.7839811,58.63254762,5.326531577616553,180.1501251,11.900944540521248,2.0,12.720950050031147,1.096470802,0.0,0,89.78141136
4500,4501,920.0,0.13888888900000002,321.42857139999995,611.5747476,9.636363636,0.559709593,196.92658400000002,47.89968639,14.99204453,160.1334445,16.66666667,1.0,16.66666667,0.95931523,0.0,0,96.36144578
4501,4502,840.0,0.027777778,250.0,619.4807855,2.727272727,0.739943465,197.5743128,58.63254762,0.036728222000000005,300.2502085,1.266666667,1.0,1.266666667,1.105729784,0.0,0,93.67986231
4502,4503,967.0588234999999,1000.0,35.71428571,624.8290906000001,4.545454545,0.819401755,197.4669954,58.63254762,0.17740424300000002,200.16680569999997,6.666666667,1.0,6.666666667,1.1746115529999999,0.0,0,104.4388985
4503,4504,830.5882353,0.5555555560000001,857.1428571,685.8452861000001,18.18181818,0.7148560840000001,199.1533129,58.63254762,1.174610126,114.77574647334387,4.0,1.0,4.0,1.090909623,0.0,0,207.6351119
4504,4505,988.2352940999999,1.9444444440000002,71.42857143,619.5648177999999,11.36363636,1.0121488840000001,197.84929680000002,58.63254762,0.843363141,380.3169308,13.26666667,2.0,12.33333333,1.4639692,0.0,0,211.0430293
4505,4506,971.7647059000001,0.027777778,244.7456332862211,623.3795336000001,8.181818182,0.825284239,197.45574319999997,58.63254762,0.329861015,210.17514599999998,6.666666667,1.0,6.666666667,1.154538144,0.0,0,112.15662649999999
4506,4507,936.4705882000001,0.166666667,244.7456332862211,620.3876339,22.72736364,0.8456527429999999,197.44703069999997,58.63254762,0.46707210899999996,210.17514599999998,19.66666667,1.0,19.66666667,1.172463932,0.0,0,111.4371773
4507,4508,918.8235294,1.2222834896497847,244.7456332862211,611.5747476,15.18507733677913,0.682941012,197.130965,56.43255420644463,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.032908078,1.0,1,129.8055077
4508,4509,921.1764706,0.222222222,35.71428571,632.5898225999999,15.45454545,1.504748749,199.1140809,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.8089544290000001,1.0,0,147.6437177
4509,4510,997.6470588,0.027777778,244.7456332862211,643.4895108,9.090909091,2.8451531360000004,203.2939934,58.63254762,0.780301476,40.03336113,32.93333333,1.0,32.93333333,1.766428385,0.0,0,145.0430293
4510,4511,843.5294117999999,0.133333333,35.71428571,611.5747476,10.90909091,3.818444685,202.46096740000002,56.43255420644463,1.5772346000000002,114.77574647334387,14.33333333,1.0,14.33333333,3.84603037,0.0,1,164.2564544
4511,4512,935.2941176,0.166666667,107.1428571,611.5747476,8.181818182,0.559709593,196.9112949,47.89968639,5.326531577616553,80.06672227,11.900944540521248,0.0,12.720950050031147,0.95931523,0.0,0,149.6471601
4512,4513,921.1764706,1.2222834896497847,244.7456332862211,636.957751,11.36363636,1.5554748809999999,199.2950768,58.63254762,5.326531577616553,57.54795663,11.900944540521248,2.0,12.720950050031147,1.870058969,0.0,0,131.2134251
4513,4514,956.4705882000001,0.027777778,244.7456332862211,611.5747476,15.18507733677913,0.559709593,196.9149648,47.89968639,5.338065961,48.37364470000001,5.0,4.0,5.0,0.95931523,0.0,1,107.47848540000001
4514,4515,963.5294117999999,0.833333333,244.7456332862211,611.5747476,22.72736364,0.939951505,197.62594209999997,47.89968639,5.326531577616553,40.03336113,11.900944540521248,2.0,12.720950050031147,1.219969508,1.0,1,106.71944920000001
4515,4516,904.7058824,0.222222222,107.1428571,611.5747476,14.54545455,0.559709593,196.9112949,47.89968639,7.556311987999999,0.834028357,3.666666667,1.0,5.0,0.95931523,0.0,0,165.0963855
4516,4517,878.8235294,0.011111111000000002,107.1428571,625.4453274,14.41527273,1.030848953,197.9580749,58.63254762,0.184334097,340.2835696,8.0,1.0,8.0,1.359422718,1.0,0,103.0172117
4517,4518,795.2941176,0.38888888899999996,428.57142860000005,700.9150766,4.545454545,1.5305700969999998,197.32332309999998,58.63254762,2.105289418,40.03336113,1.086666667,2.0,6.666666667,1.928115784,1.0,0,190.43889850000002
4518,4519,960.0,0.033333333,35.71428571,625.6344,15.18507733677913,1.353540622,197.7365551,58.63254762,5.326531577616553,150.1251043,11.900944540521248,1.0,12.720950050031147,1.587886376,1.0,0,109.35283989999999
4519,4520,938.8235294,0.13888888900000002,244.7456332862211,615.9671854,15.18507733677913,0.646364349,197.169096,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,0.95931523,0.0,0,113.12048190000002
4520,4521,909.4117646999999,0.055555556,357.14285710000007,668.6746882,13.18181818,1.528199918,199.61806409999997,53.12122337,0.33748385299999994,13.34445371,10.0,2.0,10.0,1.726734252,0.0,0,672.5232358
4521,4522,914.1176471000001,0.288888889,178.5714286,617.2609325,150.0,1.041060058,197.802123,58.27728991,8.599254902,114.77574647334387,36.0,5.0,36.0,1.273749505,0.0,1,93.44578313
4522,4523,917.6470588,0.013888889,244.7456332862211,615.2161467999999,5.227272727,0.790540705,197.2930018,58.63254762,0.601511262,50.04170142,8.0,1.0,8.0,1.1661579290000001,0.0,0,144.9414802
4523,4524,963.5294117999999,1.243388889,244.7456332862211,611.5747476,25.45454545,2.4562539830000003,201.3591597,56.43255420644463,2.8578714819999997,114.77574647334387,13.33333333,2.0,13.33333333,2.5434169509999998,1.0,1,99.76592083
4524,4525,918.8235294,0.166666667,35.71428571,620.312355,11.36363636,0.582516303,197.0214896,58.6024956,0.9840391620000001,40.03336113,13.33333333,2.0,13.33333333,0.970261252,0.0,1,99.64199656
4525,4526,960.0,2.222222222,142.8571429,617.3904823,90.90909091,0.8910692440000001,197.52079719999998,58.63254762,5.326531577616553,300.2502085,11.900944540521248,2.0,12.720950050031147,1.1751458259999998,0.0,1,114.68502579999999
4526,4527,914.1176471000001,0.13888888900000002,392.85714289999993,696.0517079,3.9090909089999997,0.595512905,198.1863475,58.63254762,6.857089794,40.03336113,7.533333333,1.0,7.533333333,0.985634109,0.0,0,126.49053359999999
4527,4528,947.0588234999999,0.833333333,244.7456332862211,615.0428302,11.36363636,0.64108336,197.14035280000002,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,2.0,12.720950050031147,1.031249989,0.0,0,115.0550775
4528,4529,874.1176471000001,0.333333333,35.71428571,611.5747476,27.27272727,4.481253495,207.03942469999998,56.43255420644463,1.817007523,114.77574647334387,11.13333333,2.0,11.13333333,3.839395381,1.0,1,157.5387263
4529,4530,858.8235294,0.105944444,571.4285714,668.1617411000001,11.36363636,2.31513523,201.2074429,51.35674099,0.362431325,5.0041701419999995,1.333333333,2.0,1.333333333,2.2497219530000003,0.0,1,171.9483649
4530,4531,950.5882353000001,0.833333333,71.42857143,621.6673757,4.545454545,0.7774223709999999,197.24979150000001,58.63254762,0.029798368999999998,400.3336113,12.33333333,1.0,12.33333333,1.137370339,1.0,0,100.49569709999999
4531,4532,937.6470588,0.144444444,244.7456332862211,611.5747476,11.81818182,0.563286344,196.9112949,47.89968639,0.8994949520000001,114.77574647334387,11.8,1.0,11.8,0.95931523,1.0,0,105.85197930000001
4532,4533,957.6470588,0.027777778,107.1428571,621.2892304,11.36363636,1.261350675,198.5282865,58.63254762,11.37466113,15.01251043,10.0,3.0,19.66666667,1.358090983,0.0,0,96.61101549
4533,4534,936.4705882000001,0.111111111,35.71428571,611.5747476,6.3636363639999995,0.559709593,196.9112949,47.89968639,5.326531577616553,150.1251043,11.900944540521248,1.0,12.720950050031147,0.95931523,0.0,0,98.90189329
4534,4535,861.1764706,1.22,214.28571430000002,618.1432716,11.36363636,1.5703368359999998,197.1972227,58.63254762,6.850852926,114.77574647334387,8.666666667000001,3.0,13.33333333,1.8418109169999999,0.0,0,204.4423408
4535,4536,989.4117646999999,0.833333333,285.7142857,624.468452,6.6363636360000005,0.861535092,197.5924205,58.63254762,0.024947472000000002,5.0041701419999995,4.466666667,1.0,4.466666667,1.286501001,1.0,0,192.6815835
4536,4537,869.4117646999999,0.027777778,107.1428571,667.0833267999999,15.18507733677913,4.980763400000001,199.7971369,58.63254762,61.01597193,114.77574647334387,25.4,2.0,25.4,6.1628707270000005,1.0,1,128.4905336
4537,4538,954.1176471000001,0.166666667,244.7456332862211,642.0312005,13.63636364,1.6323696540000001,199.0693292,58.63254762,0.534984671,210.17514599999998,16.66666667,1.0,16.66666667,1.30778771,0.0,0,160.5111876
4538,4539,863.5294117999999,0.166666667,535.7142857,625.3315336000001,13.63636364,0.559709593,197.26312819999998,58.63254762,34.82320558,210.17514599999998,4.666666667,1.0,15.93333333,0.95931523,0.0,0,96.51118761
4539,4540,920.0,22.22222222,107.1428571,660.1454109,22.72736364,50.69364065,318.3085862,48.23025851,17.33156299,80.06672227,33.33333333,4.0,33.33333333,46.60266729999999,0.0,1,147.1222031
4540,4541,950.5882353000001,0.9017666670000001,244.7456332862211,620.9093343999999,15.18507733677913,1.206170611,198.2809521,58.63254762,0.015245677,114.77574647334387,8.0,1.0,8.0,1.3648575669999998,0.0,0,107.39759040000001
4541,4542,927.0588234999999,0.13888888900000002,285.7142857,632.8384182,4.3636363639999995,0.96216388,198.69431630000003,58.63254762,10.30954269,150.1251043,6.666666667,3.0,10.0,1.396234934,0.0,0,100.9690189
4542,4543,997.6470588,0.833333333,244.7456332862211,631.8492881,8.406545455,1.193127464,198.0163542,58.63254762,0.941074072,0.834028357,18.33333333,1.0,9.333333332999999,1.270322787,1.0,0,101.34939759999999
4543,4544,855.2941176,0.166666667,750.0,720.5103561000001,3.9090909089999997,1.031339459,200.42813069999997,58.63254762,3.343654195,210.17514599999998,13.33333333,1.0,13.33333333,1.5998983119999999,0.0,0,93.81067126
4544,4545,970.5882353000001,0.055555556,107.1428571,611.5747476,7.727272727000001,0.559709593,196.9112949,47.89968639,0.009008809,114.77574647334387,8.666666667000001,1.0,8.666666667000001,0.95931523,1.0,0,147.394148
4545,4546,917.6470588,1.2222834896497847,244.7456332862211,644.9180597999999,11.36363636,1.698244167,199.0082534,58.63254762,5.326531577616553,13.34445371,11.900944540521248,1.0,12.720950050031147,1.380412024,0.0,0,733.7590361
4546,4547,876.4705882000001,0.13888888900000002,250.0,639.4927251,11.36363636,0.864721587,197.4731536,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.2695569070000001,1.0,0,180.87435459999998
4547,4548,917.904763054341,1.2222834896497847,392.85714289999993,617.7563729,2.545454545,0.734547906,197.2611464,58.63254762,0.376984017,10.00834028,7.0,1.0,7.0,1.10670095,1.0,0,87.27366609
4548,4549,883.5294117999999,0.833333333,428.57142860000005,611.5747476,22.72736364,0.559709593,196.9112949,47.89968639,44.14732314,180.1501251,12.0,1.0,30.0,0.95931523,0.0,1,86.84853701
4549,4550,832.9411765,1.4444444440000002,892.8571429,642.7979951,12.72727273,2.901052847,202.46168669999997,58.63254762,8.823782148,150.1251043,6.8,3.0,6.8,2.897437451,1.0,0,46.13597246
4550,4551,883.5294117999999,0.608144444,107.1428571,611.5747476,22.72736364,0.559709593,196.9112949,47.89968639,0.575870805,80.06672227,8.666666667000001,1.0,8.666666667000001,0.95931523,0.0,0,158.0361446
4551,4552,965.8823528999999,0.055555556,35.71428571,617.6618366,4.545454545,0.657184109,197.13781310000002,53.94550712,5.326531577616553,114.77574647334387,11.900944540521248,2.0,12.720950050031147,1.05033644,0.0,1,124.71084340000002
4552,4553,881.1764706,0.38888888899999996,244.7456332862211,656.7771166,15.18507733677913,1.9335900769999999,199.45717230000002,58.63254762,6.499509366,188.4904087,7.666666667,1.0,10.46666667,1.748597345,0.0,0,107.97590359999998
4553,4554,1000.0,6.666666667,244.7456332862211,635.0967859,15.18507733677913,1.368119731,199.0119674,58.63254762,0.699222193,188.4904087,8.333333332999999,1.0,8.333333332999999,1.4148687,0.0,0,108.8777969
4554,4555,867.0588234999999,1.6666666669999999,607.1428571,622.9856322,8.181818182,0.648251183,197.1122187,58.63254762,0.5058792879999999,5.0041701419999995,1.0,1.0,1.9333333330000002,1.016440356,0.0,0,178.7659208
4555,4556,944.7058824,0.111111111,321.42857139999995,666.5038541,9.090909091,0.667874978,199.6019896,58.63254762,9.691399775,114.77574647334387,10.66666667,2.0,10.66666667,1.0028124409999999,0.0,0,97.53012048
4556,4557,891.7647059000001,0.13888888900000002,214.28571430000002,611.6570292,6.6363636360000005,0.7610172940000001,196.9164989,58.63254762,5.326531577616553,80.06672227,11.900944540521248,1.0,12.720950050031147,1.026741565,0.0,0,97.16351119
4557,4558,928.2352940999999,0.12222222199999999,71.42857143,611.5747476,13.63636364,0.714823861,197.25556799999998,56.43255420644463,5.1391791730000005,120.1000834,19.2,1.0,19.2,1.180693846,0.0,1,103.31497420000001
4558,4559,811.7647059,0.487777778,785.7142857000001,611.5747476,15.18507733677913,1.9478098649330609,199.91348698742976,47.89968639,28.11164271,114.77574647334387,6.066666667000001,1.0,16.66666667,1.992516622766861,0.0,0,165.8244406
4559,4560,969.4117646999999,0.38888888899999996,35.71428571,619.7608931,18.18181818,2.049424531,197.9512928,58.63254762,1.3901285630000002,130.1084237,7.16,1.0,16.66666667,1.703836828,2.0,0,124.62478490000002
4560,4561,985.8823528999999,0.38888888899999996,35.71428571,616.5571621,36.36363636,0.74497383,197.2120935,58.63254762,0.031877325,400.3336113,6.666666667,1.0,6.666666667,1.119060296,1.0,0,134.020654
4561,4562,975.2941176,1.2222834896497847,244.7456332862211,611.5747476,15.09090909,0.559709593,196.9112949,47.89968639,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,0.95931523,0.0,0,106.05679860000001
4562,4563,922.3529412,0.38888888899999996,178.5714286,611.5747476,4.909090909,0.600199558,197.0508347,56.43255420644463,2.135087787,100.08340279999999,5.333333333,0.0,5.333333333,1.018840638,1.0,1,124.83821
4563,4564,976.4705882000001,0.38888888899999996,35.71428571,620.8568142000001,22.72736364,1.4905598969999998,198.79085869999997,58.63254762,5.88968228,80.06672227,20.0,2.0,20.0,1.663345233,0.0,0,106.2512909
4564,4565,944.7058824,0.027777778,244.7456332862211,611.5747476,2.727272727,1.317318412,198.42636389999998,56.43255420644463,17.99613591,114.77574647334387,17.33333333,1.0,17.33333333,1.6775995380000002,1.0,1,295.83648880000004
4565,4566,838.8235294,2.222222222,678.5714286,611.8268445,9.090909091,0.559709593,196.922914,58.63254762,2.579984366,114.77574647334387,7.333333333,1.0,7.333333333,0.95931523,1.0,0,90.8313253
4566,4567,935.2941176,0.130444444,535.7142857,611.5747476,15.45454545,14.67042133,233.89085240000003,56.43255420644463,1.9091745709999999,114.77574647334387,7.333333333,2.0,7.333333333,9.910460596,0.0,1,506.83820999999995
4567,4568,911.7647059000001,0.083333333,244.7456332862211,636.8317026000001,5.181818182,1.551232189,199.41030669999998,58.63254762,0.787924315,114.77574647334387,22.66666667,1.0,22.66666667,0.991884842,1.0,0,167.7056799
4568,4569,940.0,0.111111111,35.71428571,619.4142598999999,5.909090909,0.75633064,197.3714512,58.63254762,2.153105406,114.77574647334387,12.0,1.0,12.0,1.090033204,1.0,0,115.2512909
4569,4570,869.4117646999999,1.2222834896497847,244.7456332862211,766.4760183999999,6.590909091,0.7006564909999999,198.5349145,58.63254762,5.326531577616553,5.0041701419999995,11.900944540521248,1.0,12.720950050031147,1.1420551,0.0,0,210.61790019999998
4570,4571,895.2941176,0.38888888899999996,244.7456332862211,676.8135656000001,22.72736364,2.323609873,200.2209091,58.63254762,5.326531577616553,5.0041701419999995,11.900944540521248,2.0,12.720950050031147,2.465647297,1.0,0,248.0826162
4571,4572,964.7058824,0.38888888899999996,35.71428571,621.3592573,7.727272727000001,0.7762372820000001,197.2394642,58.63254762,0.036035237000000005,114.77574647334387,4.866666667,1.0,4.866666667,1.180191155,0.0,0,148.7022375
4572,4573,991.7647059000001,0.133333333,244.7456332862211,650.0545335,15.18507733677913,2.504502526,199.3312334,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,2.599094539,0.0,0,189.7710843
4573,4574,911.7647059000001,1.2222834896497847,244.7456332862211,618.3288428999999,9.090909091,0.813243585,197.4634869,58.63254762,0.273729204,180.1501251,9.733333333,2.0,9.733333333,1.255839508,1.0,0,106.9173838
4574,4575,882.3529412,0.7,321.42857139999995,639.4699663,90.90909091,1.230083643,198.3147306,58.63254762,2.035297901,30.02502085,3.333333333,1.0,7.2,1.353729945,0.0,0,79.76247849
4575,4576,943.5294117999999,0.222222222,244.7456332862211,638.8817403,18.18181818,6.369717078,204.9187727,51.73561099,1.920955322,10.00834028,13.33333333,3.0,13.33333333,4.2726593930000005,1.0,1,200.8416523
4576,4577,897.6470588,0.166666667,214.28571430000002,614.2410221,11.36363636,0.766978545,197.6820927,50.46806008,0.417870151,80.06672227,10.0,2.0,10.0,1.16246539,1.0,0,108.9104991
4577,4578,912.9411765000001,0.166666667,244.7456332862211,666.7839617000001,22.72727273,1.803262441,199.6195174,58.63254762,5.326531577616553,60.0500417,11.900944540521248,1.0,12.720950050031147,2.176542311,1.0,0,159.22203100000002
4578,4579,877.6470588,0.833333333,250.0,641.7353368,16.36363636,2.821548013,201.0454574,57.74815985,15.34130913,230.19182650000002,5.266666667,2.0,11.33333333,3.1877846880000003,1.0,1,99.73666093
4579,4580,918.8235294,33.33333333,244.7456332862211,611.5747476,31.81818182,1.9478098649330609,199.91348698742976,47.89968639,0.063061665,180.1501251,16.66666667,1.0,16.66666667,1.992516622766861,0.0,0,130.020654
4580,4581,889.4117646999999,1.111111111,285.7142857,635.4311644,13.63636364,5.004923475,204.1628383,58.63254762,11.03717728,270.2251877,16.66666667,3.0,16.66666667,3.096266052,1.0,0,91.43889845
4581,4582,951.7647059000001,1.9444444440000002,244.7456332862211,669.4432336,68.18181818,3.284413228,202.41254569999998,58.31378164,2.82252923,40.03336113,14.66666667,2.0,14.66666667,3.395056385,1.0,1,152.3115318
4582,4583,914.1176471000001,1.2222834896497847,285.7142857,647.1466661000001,1.0,2.436397466,204.36834960000002,58.63254762,1.734542269,310.25854879999997,9.333333332999999,1.0,9.333333332999999,2.390317402,0.0,0,96.18932874
4583,4584,922.3529412,0.333333333,71.42857143,613.7420804,9.090909091,0.806086503,197.36555719999998,58.63254762,4.427483243999999,300.2502085,33.33333333,1.0,33.33333333,1.159396609,1.0,0,97.74870912
4584,4585,981.1764706,0.133333333,244.7456332862211,634.9584828,10.90909091,0.859773569,197.5975585,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,1.182209813,1.0,0,168.545611
4585,4586,988.2352940999999,0.011111111000000002,244.7456332862211,619.7889039,23.63636364,0.77945958,197.7981887,58.63254762,12.17505918,114.77574647334387,16.66666667,2.0,10.0,1.274944382,1.0,0,101.28055079999999
4586,4587,917.904763054341,0.027777778,35.71428571,616.6972159,18.18181818,0.927520595,197.555684,58.63254762,1.4822956109999998,0.834028357,13.33333333,2.0,13.33333333,1.206302114,0.0,0,101.1893287
4587,4588,1000.0,2.417777778,244.7456332862211,612.5358669,7.272727272999999,0.574550066,196.95159119999997,58.63254762,0.124737359,114.77574647334387,18.0,1.0,18.0,0.965202763,0.0,0,105.78141140000001
4588,4589,917.904763054341,0.444444444,244.7456332862211,631.7880144999999,10.90909091,1.079179844,198.2955293,58.63254762,1.219654173,10.00834028,20.0,1.0,20.0,1.5783878930000002,0.0,0,100.0963855
4589,4590,828.2352941,0.8888888890000001,642.8571429,612.9157629,9.090909091,0.657040896,196.97692869999997,58.63254762,5.326531577616553,114.77574647334387,11.900944540521248,1.0,12.720950050031147,0.95931523,0.0,0,74.27710843
4590,4591,989.4117646999999,0.13888888900000002,244.7456332862211,626.1893633,11.36363636,1.6053381530000002,199.02206719999998,58.63254762,0.10394779900000001,300.2502085,9.333333332999999,1.0,9.333333332999999,1.9822221340000001,0.0,0,114.65576589999999
4591,4592,969.4117646999999,0.166666667,244.7456332862211,614.8152428,13.63636364,0.6922856759999999,197.183086,58.63254762,1.066504416,130.1084237,20.0,1.0,20.0,1.154227581,0.0,0,109.9931153
